time,BTC,ETH,BCH,DASH,BNB,XMR,LTC,NEO,ETC,VEN,EOS,XTZ,MIOTA,USDT,ADA,XEM,XRP,XLM,TRX,DOGE
2020-06-26,9289.32,230.87,231.79,70.92,15.84,64.22,43.3,10.31,6.09,3.7640000000000002,2.512,2.5789999999999997,0.2209,1.014,0.08175,0.043660000000000004,0.1867,0.06839,0.01609,0.0024600000000000004
2020-06-27,9190.27,226.62,227.34,69.7,15.56,63.13,42.44,9.848,5.823,3.702,2.483,2.493,0.21730000000000002,1.02,0.08099,0.043390000000000005,0.18330000000000002,0.067,0.016210000000000002,0.0024289999999999997
2020-06-28,9189.74,226.37,224.27,68.17,15.43,63.36,41.77,10.15,5.793,3.748,2.425,2.43,0.2129,1.007,0.08104,0.04236,0.17980000000000002,0.06499,0.016380000000000002,0.002423
2020-06-29,9234.33,228.76,226.28,69.04,15.67,64.63,42.1,10.26,5.929,3.776,2.415,2.445,0.21580000000000002,1.005,0.08429,0.042390000000000004,0.1792,0.06541000000000001,0.01649,0.002499
2020-06-30,9200.99,227.32,224.76,68.66,15.46,64.32,41.75,10.19,5.791,3.755,2.388,2.416,0.2273,1.007,0.0849,0.04284,0.1778,0.06736,0.0167,0.002386
2020-07-01,9299.67,231.62,227.74,68.97,15.93,64.77,41.96,10.23,5.885,3.797,2.404,2.455,0.2338,1.008,0.09781000000000001,0.042690000000000006,0.17830000000000001,0.07003000000000001,0.01702,0.002436
2020-07-02,9267.84,227.96,221.59,67.56,15.71,66.68,41.21,10.11,5.696,3.737,2.388,2.406,0.2399,1.02,0.09806000000000001,0.043320000000000004,0.1773,0.07146000000000001,0.017230000000000002,0.002385
2020-07-03,9127.05,226.66,222.58,66.77,15.39,65.4,41.42,9.973,5.672,3.726,2.456,2.346,0.233,1.007,0.1019,0.044430000000000004,0.1786,0.06858,0.01693,0.002381
2020-07-04,9195.91,229.56,226.27,68.01,15.57,64.63,42.22,10.07,5.789,3.757,2.495,2.355,0.24150000000000002,1.007,0.10110000000000001,0.04383,0.1797,0.06846000000000001,0.01718,0.002371
2020-07-05,9152.87,228.4,224.31,67.41,15.51,64.41,41.93,10.12,5.698,3.732,2.472,2.332,0.241,1.008,0.10020000000000001,0.043590000000000004,0.17880000000000001,0.06804,0.016980000000000002,0.00237
2020-07-06,9372.09,241.9,243.12,70.47,16.35,65.51,44.2,10.61,6.189,3.842,2.6390000000000002,2.477,0.2469,1.003,0.10650000000000001,0.04342,0.1892,0.07212,0.018160000000000003,0.002632
2020-07-07,9378.69,240.69,241.25,70.46,16.83,64.81,43.91,10.64,6.304,3.805,2.628,2.592,0.247,1.013,0.11900000000000001,0.043870000000000006,0.18960000000000002,0.07427,0.01814,0.003302
2020-07-08,9471.65,248.82,248.35,74.31,17.6,67.75,46.06,11.47,6.642,3.88,2.7039999999999997,2.6950000000000003,0.26,1.004,0.13820000000000002,0.046790000000000005,0.2068,0.08588000000000001,0.018090000000000002,0.005948
2020-07-09,9441.67,242.98,240.86,72.42,17.18,68.09,44.97,11.04,6.718,3.797,2.7279999999999998,2.6550000000000002,0.2677,1.022,0.1302,0.04827000000000001,0.21150000000000002,0.09877000000000001,0.019110000000000002,0.005062
2020-07-10,9317.31,243.55,242.62,72.35,17.42,68.69,45.04,10.78,6.628,3.818,2.651,2.591,0.2546,1.003,0.1242,0.04691000000000001,0.20270000000000002,0.09098,0.018670000000000003,0.004352
2020-07-11,9302.22,240.35,238.04,72.94,17.66,69.49,44.74,10.9,6.52,3.7960000000000003,2.6390000000000002,2.732,0.2531,1.007,0.1272,0.046860000000000006,0.20470000000000002,0.10110000000000001,0.018860000000000002,0.003997
2020-07-12,9339.99,242.94,239.22,73.3,18.68,70.45,45.31,11.02,6.632,3.823,2.656,2.838,0.2524,1.004,0.1285,0.046860000000000006,0.2039,0.09756000000000001,0.018500000000000003,0.0038469999999999997
2020-07-13,9336.42,242.96,236.21,75.27,18.83,69.71,45.26,11.02,6.424,3.797,2.6470000000000002,3.162,0.2615,1.01,0.1356,0.04743000000000001,0.2064,0.09809000000000001,0.018410000000000003,0.0036479999999999998
2020-07-14,9279.57,241.77,232.51,72.65,18.8,69.35,44.05,11.01,6.331,3.8040000000000003,2.575,3.055,0.2534,1.003,0.1346,0.046930000000000006,0.1998,0.09268000000000001,0.017750000000000002,0.0033759999999999997
2020-07-15,9272.57,239.3,228.82,71.55,18.01,72.4,43.66,11.28,6.292,3.778,2.567,3.229,0.2505,1.008,0.1326,0.04726,0.1998,0.09604000000000001,0.017920000000000002,0.0033629999999999997
2020-07-16,9216.53,239.17,225.96,70.72,17.58,70.93,43.04,10.79,6.121,3.754,2.572,3.331,0.2462,1.009,0.133,0.04626,0.19740000000000002,0.1037,0.01762,0.003093
2020-07-17,9183.08,234.87,225.17,69.99,17.56,68.37,42.35,10.71,6.094,3.763,2.52,3.227,0.24180000000000001,1.003,0.1265,0.04607000000000001,0.1978,0.1075,0.01735,0.003085
2020-07-18,9205.94,237.87,226.4,69.77,17.3,69.12,42.81,10.76,6.113,3.7720000000000002,2.519,3.171,0.2419,1.004,0.12480000000000001,0.052270000000000004,0.2021,0.1044,0.01746,0.003678
2020-07-19,9238.3,239.52,228.65,70.44,18.42,69.64,42.83,10.84,6.213,3.7880000000000003,2.6109999999999998,3.057,0.25,1.003,0.12480000000000001,0.053450000000000004,0.202,0.1024,0.01759,0.0037949999999999998
2020-07-20,9224.76,239.1,227.19,70.14,18.27,70.14,42.6,10.58,6.128,3.767,2.616,2.991,0.255,1.007,0.12440000000000001,0.05181,0.20020000000000002,0.1019,0.01759,0.0034939999999999997
2020-07-21,9435.55,247.0,231.91,71.52,18.16,72.31,44.27,11.56,6.302,3.86,2.636,3.077,0.27080000000000004,1.005,0.1246,0.050280000000000005,0.201,0.09836,0.017720000000000003,0.0033100000000000004
2020-07-22,9551.87,267.71,240.15,73.76,18.19,72.04,45.18,11.71,6.782,3.92,2.672,3.138,0.28040000000000004,1.004,0.1247,0.05108000000000001,0.2048,0.09804,0.018000000000000002,0.0033
2020-07-23,9675.5,280.97,242.98,74.35,18.78,74.29,46.06,11.83,6.69,3.952,2.692,3.235,0.2837,1.007,0.12660000000000002,0.05099000000000001,0.21030000000000001,0.10160000000000001,0.018060000000000003,0.003397
2020-07-24,9647.83,287.68,237.9,73.08,19.48,72.75,44.82,11.37,6.562,3.925,2.659,3.198,0.2802,1.012,0.12440000000000001,0.05169000000000001,0.2087,0.0983,0.01827,0.003381
2020-07-25,9744.72,309.39,252.71,74.93,20.19,74.2,49.58,11.74,6.942,3.99,2.749,3.118,0.27840000000000004,1.005,0.1476,0.051370000000000006,0.21780000000000002,0.1014,0.018830000000000003,0.0033079999999999997
2020-07-26,10140.55,319.07,260.68,78.57,20.64,78.33,51.69,12.17,6.936,4.086,2.805,3.114,0.28300000000000003,1.021,0.15480000000000002,0.05138,0.2253,0.10590000000000001,0.01933,0.003322
2020-07-27,11397.48,359.78,283.47,84.81,21.9,87.08,55.97,13.1,7.299,4.539,2.933,2.99,0.2767,1.034,0.1499,0.049800000000000004,0.2295,0.10010000000000001,0.01912,0.003286
2020-07-28,11253.39,320.45,294.0,80.34,20.55,82.94,57.36,11.83,7.321,4.494,3.08,2.898,0.28140000000000004,1.032,0.1515,0.05127,0.2349,0.0985,0.01949,0.003241
2020-07-29,11348.53,326.47,295.8,85.17,20.72,83.34,57.24,12.4,7.5809999999999995,4.567,3.153,2.95,0.2921,1.022,0.1501,0.05208,0.25020000000000003,0.09993,0.019940000000000003,0.0032979999999999997
2020-07-30,11182.76,339.86,298.85,82.27,20.14,82.76,58.95,11.98,7.664,4.568,3.105,2.854,0.3052,1.007,0.14300000000000002,0.05194000000000001,0.2497,0.09774000000000001,0.01939,0.003263
2020-07-31,11454.11,351.71,304.48,83.91,21.34,84.75,59.52,12.26,7.6850000000000005,4.666,3.146,2.9,0.3028,1.01,0.14150000000000001,0.052070000000000005,0.2607,0.09716000000000001,0.019760000000000003,0.003299
2020-08-01,11874.77,391.23,322.36,94.23,21.81,89.96,62.57,13.55,8.426,4.855,3.328,3.078,0.31420000000000003,1.006,0.1477,0.0555,0.298,0.10890000000000001,0.020780000000000003,0.003813
2020-08-02,12106.89,414.95,311.66,88.41,20.98,85.73,60.16,12.67,7.695,4.547,3.4859999999999998,3.14,0.32080000000000003,1.094,0.14850000000000002,0.05967000000000001,0.3262,0.1163,0.02125,0.003774
2020-08-03,11476.29,394.79,299.63,88.92,22.53,89.26,58.79,12.67,7.525,4.617,3.122,3.089,0.3047,1.023,0.1437,0.05663000000000001,0.31980000000000003,0.1092,0.02009,0.003492
2020-08-04,11415.16,402.84,298.21,87.91,22.38,88.88,58.55,12.66,7.238,4.601,3.1,3.312,0.30970000000000003,1.02,0.14830000000000002,0.056740000000000006,0.3191,0.11170000000000001,0.02066,0.0035759999999999998
2020-08-05,11791.62,410.38,305.55,93.65,24.41,92.08,60.96,13.3,7.413,4.83,3.1,3.262,0.31070000000000003,1.004,0.1454,0.05575000000000001,0.3083,0.1114,0.02067,0.0035989999999999998
2020-08-06,11909.81,403.28,316.41,104.11,23.38,96.43,60.25,13.17,7.178,4.838,3.177,3.39,0.32,1.012,0.1459,0.06199,0.31120000000000003,0.1081,0.02052,0.0036739999999999997
2020-08-07,11912.62,398.38,319.57,101.75,22.65,94.52,61.01,13.25,7.068,4.769,3.246,3.2880000000000003,0.32830000000000004,1.028,0.1476,0.0639,0.31020000000000003,0.10790000000000001,0.021040000000000003,0.003694
2020-08-08,11811.4,397.58,308.87,103.04,23.0,95.46,58.55,13.15,7.208,4.838,3.088,3.485,0.3321,1.004,0.1482,0.06304,0.2989,0.1044,0.020550000000000002,0.0035949999999999997
2020-08-09,11802.93,400.32,307.47,99.01,22.85,94.39,58.68,13.33,7.142,4.803,3.083,3.7800000000000002,0.34540000000000004,1.01,0.1526,0.06347,0.29860000000000003,0.1072,0.020630000000000003,0.0035800000000000003
2020-08-10,12074.31,399.28,307.67,99.84,22.9,94.83,59.26,15.55,7.109,4.89,3.297,4.326,0.3773,1.015,0.14650000000000002,0.06405000000000001,0.3005,0.10690000000000001,0.02178,0.003575
2020-08-11,11940.4,398.33,292.24,92.39,21.8,91.35,59.68,14.03,6.885,4.681,3.297,4.429,0.40490000000000004,1.048,0.14450000000000002,0.06405000000000001,0.3074,0.10840000000000001,0.02152,0.0035719999999999997
2020-08-12,11621.05,389.5,290.64,91.81,22.15,89.87,55.05,14.6,6.904,4.755,3.048,4.467,0.3808,1.005,0.138,0.06173000000000001,0.2874,0.10250000000000001,0.02041,0.003498
2020-08-13,11795.34,431.71,298.19,93.57,22.0,92.37,57.51,15.33,7.42,4.846,3.149,4.49,0.3985,1.002,0.1421,0.0613,0.2959,0.10260000000000001,0.02296,0.003509
2020-08-14,11863.43,444.64,297.31,92.83,23.44,93.7,57.91,15.9,7.161,4.839,3.296,4.24,0.4123,1.009,0.1416,0.06291000000000001,0.30760000000000004,0.1072,0.02559,0.003663
2020-08-15,11981.62,442.89,307.32,95.58,23.78,92.24,60.87,15.48,7.212,4.875,3.852,4.312,0.4268,1.011,0.1422,0.06352000000000001,0.3054,0.10930000000000001,0.025570000000000002,0.0036539999999999997
2020-08-16,11934.96,436.95,314.16,95.68,23.93,91.58,64.56,15.82,7.358,4.898,3.9450000000000003,4.388,0.4284,1.002,0.13970000000000002,0.06604,0.3047,0.1164,0.02858,0.0035989999999999998
2020-08-17,12474.73,447.0,328.93,103.45,24.36,94.98,68.96,16.89,7.582,5.056,3.915,4.255,0.4262,1.016,0.1448,0.07704000000000001,0.3274,0.11960000000000001,0.031330000000000004,0.003767
2020-08-18,12397.4,426.14,313.86,95.7,23.21,95.0,68.45,17.0,7.632,4.914,3.825,4.169,0.41850000000000004,1.038,0.1439,0.07877,0.32180000000000003,0.1168,0.03246,0.0037500000000000003
2020-08-19,12021.8,426.84,302.24,91.86,22.8,93.86,67.12,16.86,7.141,4.834,3.63,3.931,0.4001,1.023,0.13820000000000002,0.07587,0.30610000000000004,0.1095,0.02891,0.0035689999999999997
2020-08-20,11888.72,419.09,296.12,91.65,23.43,101.61,63.66,18.01,7.057,4.876,3.463,3.94,0.399,1.003,0.1346,0.07456,0.2947,0.1073,0.02781,0.0035
2020-08-21,11882.67,418.78,305.35,93.11,22.66,103.02,63.83,19.38,6.681,4.7379999999999995,3.627,3.916,0.44,1.031,0.13440000000000002,0.08139,0.2959,0.10930000000000001,0.027690000000000003,0.003596
2020-08-22,11686.02,397.18,287.49,90.97,22.38,95.1,60.5,19.17,6.886,4.797,3.38,3.6189999999999998,0.40440000000000004,1.002,0.1262,0.08254,0.2867,0.10260000000000001,0.025490000000000002,0.003499
2020-08-23,11713.62,397.58,288.18,92.96,22.25,94.68,61.59,19.7,6.806,4.789,3.386,3.623,0.4058,1.006,0.1259,0.10010000000000001,0.28800000000000003,0.10310000000000001,0.02528,0.003499
2020-08-24,11827.45,410.39,294.78,93.28,22.87,94.31,63.0,19.55,7.079,4.832,3.424,3.808,0.4002,1.007,0.127,0.10020000000000001,0.292,0.10640000000000001,0.02568,0.003498
2020-08-25,11767.64,409.1,281.0,88.42,21.89,90.64,62.27,17.77,6.666,4.657,3.392,3.706,0.3937,1.039,0.12380000000000001,0.09921,0.2896,0.10310000000000001,0.02545,0.003498
2020-08-26,11542.65,393.33,279.56,87.32,22.59,90.35,59.09,17.9,6.57,4.713,3.168,3.51,0.36410000000000003,1.007,0.1183,0.09998000000000001,0.28090000000000004,0.1003,0.0239,0.003375
2020-08-27,11591.64,387.86,273.98,85.42,23.19,89.73,58.01,17.96,6.683,4.657,3.15,3.418,0.3589,1.023,0.11570000000000001,0.09755000000000001,0.2785,0.09885000000000001,0.0244,0.003326
2020-08-28,11553.81,398.08,272.35,86.13,23.88,95.74,58.39,18.72,7.388,4.741,3.177,3.314,0.35450000000000004,1.002,0.1115,0.1091,0.27340000000000003,0.09670000000000001,0.02425,0.003299
2020-08-29,11585.98,404.11,271.28,86.14,23.4,95.59,57.92,21.65,6.616,4.718,3.206,3.437,0.374,1.01,0.11810000000000001,0.1411,0.2771,0.09753,0.025210000000000003,0.003339
2020-08-30,11718.98,430.11,279.79,89.29,23.96,96.79,62.93,24.51,6.989,4.815,3.274,3.434,0.376,1.001,0.1189,0.1625,0.28390000000000004,0.09837000000000001,0.02808,0.0033959999999999997
2020-08-31,11775.27,436.58,280.37,88.53,23.83,96.15,63.29,21.97,6.859,4.791,3.297,3.468,0.3715,1.011,0.1268,0.1418,0.28450000000000003,0.09888000000000001,0.0297,0.003372
2020-09-01,12062.06,483.63,294.71,89.8,25.34,97.29,63.84,22.36,7.199,4.902,3.5540000000000003,3.521,0.3826,1.012,0.1282,0.167,0.299,0.1012,0.035960000000000006,0.003333
2020-09-02,11954.28,481.22,281.41,85.81,25.04,92.96,60.58,20.72,6.435,4.6850000000000005,3.499,3.471,0.3679,1.05,0.12660000000000002,0.1655,0.3039,0.09978000000000001,0.038130000000000004,0.003312
2020-09-03,11469.2,450.71,236.76,74.38,22.76,81.39,58.65,18.41,5.806,4.182,3.16,3.143,0.3412,1.131,0.1168,0.1648,0.2767,0.09296,0.049010000000000005,0.0032
2020-09-04,10638.71,400.18,237.61,72.95,21.78,83.13,52.35,19.7,5.607,4.302,3.224,2.854,0.2988,1.018,0.10400000000000001,0.1559,0.2657,0.08286,0.04435,0.0029319999999999997
2020-09-05,10570.95,394.66,229.8,71.61,20.75,80.62,51.3,18.64,5.253,4.179,3.156,2.83,0.2983,1.04,0.1038,0.14120000000000002,0.2595,0.08292000000000001,0.03662,0.002928
2020-09-06,10361.12,360.31,232.81,71.31,23.51,80.93,49.05,17.67,5.516,4.217,3.028,2.63,0.2948,1.022,0.09555000000000001,0.1343,0.2461,0.07895,0.03241,0.002802
2020-09-07,10411.92,358.54,232.49,79.06,23.74,83.77,49.56,18.28,5.291,4.266,2.939,2.59,0.2898,1.004,0.09418000000000001,0.1355,0.2429,0.07915000000000001,0.03252,0.0028989999999999997
2020-09-08,10443.72,356.57,226.27,76.18,23.4,84.67,48.32,18.22,5.106,4.163,2.864,2.6470000000000002,0.2972,1.031,0.09681000000000001,0.1327,0.2437,0.07943,0.03547,0.002807
2020-09-09,10349.09,359.2,226.77,77.33,24.53,85.84,48.38,17.86,5.621,4.204,2.815,2.6,0.295,1.013,0.09611,0.1331,0.243,0.07977000000000001,0.03579,0.002803
2020-09-10,10493.32,377.54,229.36,77.47,25.51,86.14,49.26,18.64,5.945,4.252,2.8449999999999998,2.662,0.3037,1.015,0.09949000000000001,0.1346,0.24880000000000002,0.08318,0.035160000000000004,0.0028989999999999997
2020-09-11,10412.6,375.31,228.97,77.68,25.79,85.93,49.57,20.62,5.845,4.274,2.821,2.627,0.30010000000000003,1.002,0.0975,0.1351,0.2446,0.08444,0.03425,0.002838
2020-09-12,10486.76,388.14,230.38,79.97,28.56,87.0,51.15,21.82,6.075,4.294,2.83,2.638,0.2997,1.004,0.09847,0.133,0.2487,0.08471000000000001,0.03356,0.0029000000000000002
2020-09-13,10578.97,383.85,230.1,78.48,31.75,88.18,50.36,21.58,5.345,4.247,2.826,2.741,0.301,1.024,0.09973000000000001,0.12840000000000001,0.2534,0.08454,0.0328,0.002822
2020-09-14,10753.33,382.82,232.15,78.31,33.78,91.99,49.77,22.4,6.076,4.389,2.765,2.7,0.2924,1.008,0.09766000000000001,0.1258,0.24910000000000002,0.08199000000000001,0.03211,0.0028369999999999997
2020-09-15,10936.89,382.28,241.41,76.18,31.64,93.05,50.2,22.73,6.26,4.433,2.784,2.677,0.2893,1.014,0.09774000000000001,0.1254,0.2492,0.08149,0.03046,0.0029000000000000002
2020-09-16,11094.7,370.9,239.19,74.12,28.63,94.34,49.08,21.91,6.305,4.503,2.754,2.537,0.2808,1.013,0.09347000000000001,0.1192,0.2511,0.08131000000000001,0.029280000000000004,0.0029029999999999998
2020-09-17,11047.25,394.57,237.4,74.05,28.67,94.49,49.38,24.46,5.827,4.498,2.779,2.5620000000000003,0.28500000000000003,1.01,0.09455000000000001,0.1164,0.25830000000000003,0.08217,0.02832,0.002894
2020-09-18,11040.66,391.69,238.01,73.42,28.55,94.5,48.97,25.89,6.284,4.495,2.755,2.516,0.2823,1.01,0.09418000000000001,0.11320000000000001,0.25520000000000004,0.08068,0.029740000000000003,0.0029389999999999998
2020-09-19,11173.88,389.7,239.96,73.56,28.36,94.83,49.2,25.64,5.545,4.555,2.737,2.391,0.28040000000000004,1.008,0.09295,0.1189,0.2548,0.07941000000000001,0.029240000000000002,0.002888
2020-09-20,11083.9,380.84,231.87,72.3,27.17,93.97,48.13,25.47,5.336,4.489,2.706,2.3890000000000002,0.272,1.015,0.09223,0.1158,0.25120000000000003,0.07859000000000001,0.027770000000000003,0.0028629999999999997
2020-09-21,10992.25,376.42,217.32,68.03,25.39,89.81,45.21,23.18,7.244,4.282,2.69,2.266,0.26780000000000004,1.055,0.09012,0.1155,0.248,0.07738,0.027520000000000003,0.002832
2020-09-22,10576.92,346.8,220.18,69.17,24.61,96.54,44.7,20.75,6.102,4.33,2.5869999999999997,2.193,0.2472,1.005,0.08324000000000001,0.10890000000000001,0.23450000000000001,0.07222,0.028640000000000002,0.002717
2020-09-23,10546.48,344.61,213.98,66.57,23.73,91.37,43.93,21.21,5.96,4.208,2.58,2.15,0.2533,1.03,0.08271,0.1102,0.23520000000000002,0.07225000000000001,0.026060000000000003,0.00272
2020-09-24,10792.17,352.84,221.63,69.55,24.87,94.03,45.81,22.23,5.888,4.415,2.6710000000000003,2.18,0.2523,1.005,0.08376,0.1085,0.2338,0.07074000000000001,0.02629,0.002802
2020-09-25,10762.38,358.04,217.73,69.04,25.03,93.79,46.65,23.18,5.249,4.395,2.563,2.279,0.2627,1.007,0.09835,0.1174,0.2449,0.07571,0.027430000000000003,0.002719
2020-09-26,10822.99,355.52,224.13,69.72,26.47,95.28,46.52,22.49,5.469,4.412,2.608,2.243,0.26530000000000004,1.009,0.09983,0.125,0.24550000000000002,0.07637000000000001,0.028810000000000002,0.002771
2020-09-27,10810.35,361.72,232.34,69.91,26.93,100.14,46.57,21.97,5.931,4.431,2.6029999999999998,2.225,0.2674,1.003,0.10260000000000001,0.12430000000000001,0.24480000000000002,0.07446000000000001,0.027510000000000003,0.0027949999999999997
2020-09-28,10951.6,368.15,230.35,68.54,27.28,96.94,46.1,21.21,5.856,4.397,2.634,2.366,0.2832,1.024,0.1066,0.12390000000000001,0.2484,0.07593000000000001,0.028180000000000004,0.0027949999999999997
2020-09-29,10863.02,360.59,232.11,68.96,29.1,100.94,46.3,20.5,5.539,4.456,2.604,2.2800000000000002,0.2788,1.002,0.1033,0.12040000000000001,0.2466,0.07497000000000001,0.026490000000000003,0.002709
2020-09-30,10850.12,361.43,230.57,69.16,29.64,110.38,46.62,20.0,5.455,4.43,2.6029999999999998,2.237,0.2877,1.007,0.1015,0.1188,0.24280000000000002,0.07502,0.02654,0.0026969999999999997
2020-10-01,10926.47,359.37,228.39,69.62,28.92,110.8,47.39,19.79,5.819,4.366,2.628,2.3,0.2888,1.029,0.1046,0.11810000000000001,0.24450000000000002,0.07629000000000001,0.026740000000000003,0.0026969999999999997
2020-10-02,10668.49,354.28,227.19,68.43,28.13,104.26,46.6,18.99,5.267,4.347,2.556,2.209,0.2788,1.009,0.1003,0.1177,0.2393,0.07385000000000001,0.026140000000000004,0.0026769999999999997
2020-10-03,10602.28,349.91,221.17,66.63,28.42,103.81,45.88,18.27,5.205,4.337,2.505,2.145,0.2805,1.006,0.09532,0.11670000000000001,0.23500000000000001,0.07213,0.028440000000000003,0.002673
2020-10-04,10699.94,353.57,223.23,67.13,29.3,109.53,46.96,18.17,6.087,4.388,2.535,2.151,0.2767,1.003,0.09805000000000001,0.1144,0.2501,0.07338,0.027360000000000002,0.002691
2020-10-05,10799.53,357.64,224.32,67.28,29.58,114.32,47.34,18.39,5.226,4.437,2.54,2.167,0.278,1.001,0.09948000000000001,0.1258,0.2543,0.07414000000000001,0.026730000000000004,0.002688
2020-10-06,10801.66,355.32,227.03,67.09,28.65,111.98,47.59,17.5,5.884,4.358,2.975,2.245,0.2725,1.019,0.09861,0.1231,0.25930000000000003,0.07521000000000001,0.02662,0.002681
2020-10-07,10679.76,342.87,224.98,66.37,27.94,112.38,46.93,17.0,5.279,4.386,2.717,2.127,0.2592,1.001,0.09438,0.1178,0.2513,0.07329000000000001,0.025650000000000003,0.0026869999999999997
2020-10-08,10957.42,353.4,236.84,67.84,28.39,114.43,47.79,17.33,5.78,4.492,2.657,2.15,0.263,1.003,0.09723000000000001,0.1187,0.2535,0.07439000000000001,0.02619,0.002683
2020-10-09,11109.32,368.51,241.74,68.0,28.62,117.78,48.04,17.63,6.001,4.545,2.658,2.238,0.2716,1.005,0.10260000000000001,0.1218,0.25670000000000004,0.07587,0.026500000000000003,0.002698
2020-10-10,11485.43,378.52,244.23,69.22,29.45,118.44,49.86,18.18,5.422,4.645,2.721,2.284,0.27740000000000004,1.017,0.11130000000000001,0.12350000000000001,0.2601,0.07842,0.027460000000000002,0.0027559999999999998
2020-10-11,11434.1,376.42,242.98,72.27,28.71,125.47,51.06,17.93,5.47,4.675,2.689,2.314,0.28600000000000003,1.006,0.1091,0.1221,0.2584,0.07881,0.02688,0.002766
2020-10-12,11725.28,395.22,243.6,75.39,31.37,135.36,51.56,18.67,5.917,4.743,2.686,2.388,0.29560000000000003,1.017,0.11380000000000001,0.12250000000000001,0.2584,0.07921,0.027860000000000003,0.002717
2020-10-13,11561.69,387.82,256.09,72.97,31.59,130.27,50.2,18.02,5.492,4.697,2.664,2.456,0.2936,1.012,0.114,0.1227,0.26,0.07764,0.027410000000000004,0.002699
2020-10-14,11550.25,384.25,260.13,71.8,31.32,133.04,50.8,17.73,5.47,4.697,2.653,2.423,0.2883,1.012,0.11230000000000001,0.123,0.2585,0.07682,0.02738,0.002693
2020-10-15,11607.59,383.69,267.68,71.13,31.95,131.54,50.73,17.42,5.733,4.73,2.6310000000000002,2.306,0.2782,1.009,0.1078,0.1192,0.2503,0.07440000000000001,0.026910000000000003,0.0026939999999999998
2020-10-16,11545.35,379.9,261.52,68.69,31.4,129.8,48.99,17.06,5.624,4.655,2.612,2.277,0.28290000000000004,1.02,0.1073,0.1182,0.248,0.07921,0.026730000000000004,0.002698
2020-10-17,11410.01,369.11,252.48,67.44,30.61,121.97,47.82,17.28,5.484,4.672,2.55,2.222,0.27240000000000003,1.004,0.1073,0.11710000000000001,0.2432,0.08413000000000001,0.026080000000000002,0.0026669999999999997
2020-10-18,11513.68,379.59,251.11,68.08,31.27,123.65,48.0,17.87,5.62,4.732,2.556,2.242,0.2748,1.001,0.1076,0.11660000000000001,0.2437,0.08217,0.02604,0.002688
2020-10-19,11821.95,384.42,254.89,78.45,31.33,128.74,48.6,17.85,5.543,4.832,2.612,2.248,0.28090000000000004,1.006,0.111,0.11460000000000001,0.24960000000000002,0.08742000000000001,0.0262,0.00269
2020-10-20,12047.73,386.03,253.7,77.77,30.63,127.68,49.07,17.97,5.525,4.9,2.586,2.192,0.2766,1.012,0.10880000000000001,0.1136,0.2503,0.08681000000000001,0.029110000000000004,0.002696
2020-10-21,13236.39,401.78,269.84,77.76,31.39,128.26,55.08,18.68,5.638,5.266,2.659,2.179,0.2853,1.035,0.1086,0.11180000000000001,0.2558,0.08648,0.027410000000000004,0.003196
2020-10-22,13197.69,421.25,275.52,78.24,31.63,128.79,57.16,19.24,5.93,5.339,2.706,2.245,0.292,1.018,0.11280000000000001,0.111,0.2639,0.08784,0.027460000000000002,0.002696
2020-10-23,13031.82,419.47,275.43,74.97,31.06,126.6,56.65,18.63,6.0,5.317,2.685,2.267,0.2832,1.008,0.1119,0.1129,0.2595,0.08644,0.027160000000000004,0.002696
2020-10-24,13167.31,418.85,280.64,73.99,31.24,129.33,59.84,18.49,5.932,5.395,2.673,2.242,0.2888,1.005,0.10990000000000001,0.1091,0.2579,0.08616,0.027200000000000002,0.0026839999999999998
2020-10-25,13346.7,411.97,274.52,73.44,31.04,133.28,60.13,18.27,5.79,5.36,2.741,2.249,0.2901,1.025,0.10880000000000001,0.1071,0.2574,0.08585000000000001,0.0273,0.0026939999999999998
2020-10-26,13241.79,411.39,273.15,72.54,31.43,138.27,59.22,18.14,5.606,5.372,2.749,2.183,0.2861,1.015,0.1076,0.1068,0.2592,0.08451,0.027510000000000003,0.002894
2020-10-27,13783.14,410.25,273.74,73.33,33.05,140.28,60.6,18.01,5.652,5.609,2.696,2.133,0.2854,1.01,0.1056,0.1047,0.2541,0.08317000000000001,0.02715,0.002778
2020-10-28,13855.57,409.35,279.94,69.11,30.89,130.53,58.52,16.57,5.419,5.461,2.746,2.117,0.2792,1.044,0.1034,0.1077,0.25670000000000004,0.08220000000000001,0.027280000000000002,0.002766
2020-10-29,13643.6,393.98,275.17,70.57,30.86,128.46,57.28,16.29,5.561,5.533,2.677,2.051,0.2732,1.014,0.10060000000000001,0.09936,0.2472,0.07896,0.0273,0.002669
2020-10-30,13674.89,392.05,271.73,72.48,30.46,124.47,55.99,15.52,5.464,5.5760000000000005,2.646,1.967,0.2617,1.009,0.09562000000000001,0.09696,0.2442,0.07863,0.02681,0.0026279999999999997
2020-10-31,14077.8,392.57,268.48,72.41,29.28,127.42,56.11,15.23,5.279,5.673,2.557,2.022,0.2632,1.022,0.09549,0.09970000000000001,0.24380000000000002,0.07979,0.026750000000000003,0.002647
2020-11-01,13897.02,397.71,269.18,70.71,28.73,126.22,55.89,15.01,5.372,5.656,2.541,2.011,0.256,1.011,0.09862000000000001,0.09981000000000001,0.2414,0.07868,0.02593,0.002616
